Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionRiskScore,RiskLevel
48,No,Non-Travel,Sales,26,2,Medical,3,Female,Manager,2,Divorced,5873,7,No,4,2,15,4,3,11,6,6,6,32.1,Medium
47,No,Travel_Frequently,Sales,17,5,Life Sciences,2,Male,Sales Executive,2,Married,7450,7,No,4,2,36,6,1,34,4,7,5,62.7,High
37,No,Travel_Rarely,Human Resources,21,1,Technical Degree,4,Female,Human Resources,4,Married,4658,2,No,3,0,3,3,2,3,3,1,2,22.8,Low
56,No,Travel_Rarely,Sales,23,5,Medical,4,Male,Sales Representative,4,Divorced,4298,8,No,3,1,39,0,2,35,16,9,7,36.0,Medium
29,No,Travel_Rarely,Research & Development,13,1,Marketing,3,Male,Manager,2,Married,1602,7,No,3,3,27,1,1,27,8,13,0,55.3,Medium
34,No,Travel_Rarely,Research & Development,23,2,Medical,4,Male,Healthcare Representative,1,Married,7917,2,No,4,0,16,2,4,12,5,13,4,48.9,Medium
59,No,Non-Travel,Research & Development,10,1,Life Sciences,4,Male,Healthcare Representative,4,Single,9393,9,No,3,0,23,1,2,22,18,11,12,50.6,Medium
47,No,Travel_Rarely,Research & Development,16,1,Life Sciences,1,Male,Healthcare Representative,2,Divorced,2777,4,No,4,0,20,4,1,18,15,14,10,46.9,Medium
46,No,Travel_Rarely,Sales,6,2,Life Sciences,2,Male,Sales Executive,3,Single,4414,2,No,3,3,36,3,2,36,1,9,10,42.5,Medium
36,No,Non-Travel,Research & Development,16,5,Technical Degree,1,Male,Research Director,3,Single,4071,4,Yes,3,0,40,4,4,38,9,6,1,53.8,Medium
28,No,Travel_Frequently,Research & Development,11,5,Medical,1,Male,Laboratory Technician,4,Single,6323,8,No,3,1,24,1,3,23,15,0,8,41.1,Medium
51,Yes,Travel_Rarely,Sales,26,4,Life Sciences,3,Male,Manager,1,Single,3545,3,Yes,3,0,18,3,1,15,4,2,1,85.4,High
24,No,Travel_Frequently,Research & Development,20,5,Technical Degree,4,Female,Healthcare Representative,3,Single,8593,5,No,4,0,35,6,1,32,14,5,11,53.8,Medium
51,No,Travel_Frequently,Sales,3,5,Life Sciences,2,Female,Manager,3,Married,5129,2,No,3,2,11,5,1,11,11,4,8,31.6,Medium
37,No,Travel_Frequently,Sales,28,1,Marketing,2,Male,Sales Representative,3,Single,1064,2,No,3,0,34,5,1,33,12,4,8,60.6,High
55,No,Non-Travel,Research & Development,29,4,Medical,2,Female,Healthcare Representative,1,Married,6410,4,No,3,3,6,6,1,6,6,8,6,49.8,Medium
41,No,Travel_Rarely,Sales,9,2,Marketing,4,Female,Sales Representative,1,Single,8935,7,No,3,3,10,4,1,10,10,5,4,68.9,High
27,No,Travel_Frequently,Research & Development,15,2,Other,2,Female,Healthcare Representative,4,Single,2462,7,No,3,1,30,5,4,30,13,2,8,28.3,Low
49,No,Travel_Rarely,Research & Development,28,3,Marketing,2,Male,Manager,4,Married,6280,2,No,3,3,30,5,3,28,7,15,17,25.8,Low
32,No,Travel_Rarely,Research & Development,13,4,Medical,4,Male,Manager,3,Divorced,14734,7,No,4,3,16,0,4,12,10,14,9,26.4,Low
54,No,Travel_Rarely,Sales,10,1,Life Sciences,3,Female,Sales Representative,1,Divorced,5256,7,No,3,0,31,5,4,30,17,1,16,40.2,Medium
37,No,Travel_Rarely,Sales,20,3,Technical Degree,2,Female,Sales Representative,2,Divorced,9749,2,No,3,1,3,0,3,1,1,13,1,32.8,Medium
20,No,Travel_Rarely,Sales,24,3,Medical,4,Male,Sales Executive,3,Married,3769,9,No,3,3,42,2,4,38,9,8,13,39.9,Medium
54,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Male,Laboratory Technician,4,Married,4862,9,No,3,1,14,0,2,14,0,14,3,43.0,Medium
57,No,Travel_Rarely,Research & Development,17,5,Marketing,4,Female,Manager,1,Married,4346,1,Yes,3,1,13,0,4,10,4,9,9,52.2,Medium
25,No,Travel_Rarely,Sales,7,1,Life Sciences,1,Female,Sales Executive,4,Married,3896,9,No,3,2,35,1,1,33,12,13,17,45.7,Medium
57,No,Travel_Rarely,Research & Development,28,4,Life Sciences,4,Female,Laboratory Technician,4,Single,4497,1,No,3,2,39,0,2,38,0,3,4,38.7,Medium
40,Yes,Travel_Rarely,Sales,6,3,Other,2,Male,Sales Executive,1,Married,1847,8,No,3,0,4,0,2,3,3,10,3,61.1,High
57,No,Travel_Rarely,Research & Development,13,1,Medical,3,Male,Healthcare Representative,3,Married,4029,6,Yes,3,3,14,1,3,10,2,4,5,37.9,Medium
28,Yes,Travel_Rarely,Research & Development,28,2,Life Sciences,3,Male,Research Director,1,Married,10967,5,No,3,0,30,0,4,28,2,8,15,63.7,High
25,No,Travel_Rarely,Research & Development,17,3,Marketing,2,Male,Laboratory Technician,3,Married,2756,6,No,4,0,1,5,4,1,1,4,1,37.2,Medium
46,No,Travel_Rarely,Research & Development,15,3,Other,1,Male,Research Director,4,Single,2592,7,No,3,1,19,6,2,15,3,6,10,39.6,Medium
47,No,Travel_Rarely,Research & Development,4,2,Life Sciences,4,Female,Research Scientist,1,Married,5098,0,No,3,1,39,0,4,38,2,1,14,32.5,Medium
27,No,Travel_Frequently,Research & Development,28,2,Marketing,2,Male,Research Scientist,2,Single,5253,7,No,3,1,14,2,4,12,12,1,2,59.4,Medium
56,No,Travel_Rarely,Research & Development,15,2,Marketing,4,Female,Manager,3,Divorced,6163,2,No,3,0,39,0,3,36,7,3,15,22.3,Low
45,No,Travel_Rarely,Sales,14,1,Life Sciences,2,Male,Sales Executive,2,Single,4590,2,Yes,3,3,16,0,2,16,2,7,4,68.2,High
53,Yes,Travel_Rarely,Research & Development,21,1,Medical,2,Male,Healthcare Representative,3,Single,5131,5,No,3,0,21,2,1,20,6,1,8,55.5,Medium
30,No,Travel_Rarely,Research & Development,11,1,Life Sciences,4,Male,Research Director,1,Divorced,3981,3,No,3,0,20,6,2,18,17,9,4,48.4,Medium
49,No,Travel_Rarely,Research & Development,24,5,Marketing,3,Male,Research Scientist,2,Married,2285,3,No,3,0,9,1,3,6,6,6,3,47.5,Medium
53,No,Travel_Rarely,Research & Development,4,3,Technical Degree,3,Female,Manager,1,Single,4708,3,No,3,2,38,5,3,37,10,15,12,43.0,Medium
54,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Male,Research Director,3,Married,7591,9,No,3,2,10,6,3,7,7,12,7,37.5,Medium
43,No,Travel_Rarely,Research & Development,2,5,Technical Degree,4,Male,Manager,3,Single,6694,8,No,3,3,13,0,4,12,5,12,11,31.6,Medium
39,No,Travel_Frequently,Research & Development,20,3,Marketing,1,Male,Manager,3,Single,1725,7,No,3,2,40,5,2,36,7,0,6,50.2,Medium
21,No,Travel_Frequently,Sales,27,1,Life Sciences,2,Male,Sales Executive,3,Single,5716,2,No,3,0,5,4,4,1,0,8,0,50.8,Medium
48,No,Travel_Rarely,Sales,10,2,Marketing,1,Female,Sales Executive,4,Married,2876,0,No,3,2,44,5,4,40,9,9,15,15.7,Low
35,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,Sales Executive,3,Divorced,11331,0,No,3,2,12,1,2,10,10,5,6,29.8,Low
55,No,Travel_Frequently,Sales,20,1,Other,4,Female,Sales Representative,2,Married,5977,0,No,3,0,27,1,3,23,2,10,1,37.0,Medium
41,No,Travel_Frequently,Research & Development,29,4,Medical,4,Female,Manager,3,Married,8414,3,No,3,3,7,6,1,5,3,0,5,34.9,Medium
40,Yes,Travel_Rarely,Sales,26,1,Medical,4,Male,Sales Representative,1,Single,4977,5,Yes,3,2,25,0,1,25,10,9,10,84.8,High
39,No,Travel_Rarely,Human Resources,21,2,Medical,4,Male,Human Resources,4,Married,4723,3,No,3,0,10,2,2,6,6,5,6,29.8,Low
19,No,Travel_Rarely,Research & Development,29,4,Medical,1,Female,Healthcare Representative,2,Divorced,12058,2,No,4,0,40,1,2,38,0,13,0,51.3,Medium
48,No,Non-Travel,Sales,23,5,Technical Degree,2,Female,Manager,4,Single,8810,7,Yes,3,0,19,2,3,18,8,4,2,57.4,Medium
28,No,Travel_Rarely,Research & Development,25,2,Medical,3,Male,Healthcare Representative,4,Divorced,5274,7,No,4,1,7,6,2,5,5,13,5,31.0,Medium
45,No,Travel_Rarely,Research & Development,18,4,Other,4,Male,Healthcare Representative,4,Married,4359,5,Yes,3,0,30,6,2,28,18,11,7,48.8,Medium
49,No,Travel_Rarely,Research & Development,21,4,Medical,4,Male,Laboratory Technician,1,Divorced,1764,8,No,3,2,39,4,3,38,12,4,10,41.8,Medium
22,No,Travel_Frequently,Research & Development,16,2,Life Sciences,2,Male,Laboratory Technician,4,Single,5971,9,No,4,2,3,2,3,1,1,4,1,45.5,Medium
55,No,Non-Travel,Research & Development,11,2,Other,3,Male,Manager,4,Married,4556,0,No,3,0,19,6,4,18,3,3,7,13.5,Low
27,No,Travel_Rarely,Sales,10,2,Marketing,4,Male,Manager,3,Married,6852,7,Yes,3,1,6,6,2,3,0,6,3,59.9,Medium
57,No,Travel_Rarely,Human Resources,9,3,Marketing,3,Male,Manager,1,Divorced,8223,5,No,3,1,9,6,1,5,5,14,5,47.9,Medium
41,No,Travel_Rarely,Human Resources,12,5,Human Resources,4,Male,Human Resources,2,Single,10298,0,Yes,3,1,36,3,2,36,12,12,4,73.0,High
52,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,Manager,2,Divorced,6016,3,No,3,2,29,6,1,27,0,8,1,44.9,Medium
40,Yes,Travel_Rarely,Sales,19,4,Medical,1,Female,Sales Representative,2,Single,2623,4,Yes,4,1,30,6,1,29,4,12,14,77.0,High
34,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Male,Research Director,1,Single,1353,6,No,4,3,10,2,1,6,4,3,6,60.0,Medium
18,No,Non-Travel,Sales,18,2,Medical,2,Female,Sales Executive,2,Married,2996,7,No,3,3,10,1,4,8,8,1,7,33.2,Medium
48,Yes,Travel_Rarely,Sales,14,5,Technical Degree,2,Male,Manager,1,Married,10939,8,Yes,3,1,28,2,3,24,13,15,0,74.3,High
48,No,Travel_Rarely,Sales,22,5,Human Resources,1,Female,Manager,3,Divorced,14677,5,Yes,3,3,35,2,3,32,7,1,13,46.3,Medium
59,Yes,Travel_Rarely,Research & Development,21,3,Medical,2,Male,Research Director,3,Married,4261,9,No,4,0,2,3,4,0,0,1,0,38.9,Medium
59,No,Travel_Rarely,Research & Development,1,2,Technical Degree,2,Female,Healthcare Representative,1,Single,2045,8,No,3,1,6,3,3,5,5,6,5,45.9,Medium
51,No,Non-Travel,Research & Development,17,4,Other,2,Male,Research Scientist,2,Married,3330,3,No,3,1,20,0,4,17,17,3,17,27.5,Low
26,No,Travel_Rarely,Research & Development,11,3,Marketing,3,Male,Research Director,1,Single,9727,7,No,3,1,11,1,2,9,9,3,9,71.3,High
39,No,Travel_Frequently,Research & Development,20,2,Life Sciences,3,Female,Manager,1,Married,3447,2,No,3,0,31,6,4,27,14,0,9,41.3,Medium
30,No,Travel_Frequently,Research & Development,28,3,Medical,2,Male,Healthcare Representative,4,Married,6998,3,No,3,0,13,0,3,10,3,3,3,31.8,Medium
42,No,Travel_Frequently,Research & Development,15,1,Human Resources,1,Female,Manager,1,Single,5437,9,No,4,1,33,6,3,32,18,5,0,71.1,High
35,No,Travel_Frequently,Human Resources,4,2,Human Resources,2,Male,Human Resources,4,Married,7525,3,No,3,2,2,6,2,0,0,1,0,23.6,Low
29,No,Travel_Frequently,Sales,15,4,Medical,4,Male,Sales Representative,3,Married,14629,5,No,4,2,16,3,4,12,12,3,8,33.9,Medium
57,No,Travel_Rarely,Research & Development,22,4,Other,1,Male,Healthcare Representative,4,Married,7001,8,No,3,3,40,6,2,36,13,10,12,31.3,Medium
34,No,Travel_Rarely,Research & Development,22,2,Life Sciences,3,Female,Research Director,1,Married,5367,5,No,3,0,22,6,1,19,13,6,16,66.2,High
32,No,Travel_Rarely,Research & Development,26,3,Life Sciences,4,Male,Healthcare Representative,3,Single,15631,0,No,3,3,2,2,4,0,0,12,0,40.6,Medium
59,No,Travel_Frequently,Research & Development,14,5,Human Resources,2,Female,Manager,4,Single,6061,4,No,3,3,6,3,2,2,2,8,2,35.0,Medium
32,No,Travel_Rarely,Research & Development,22,2,Life Sciences,2,Male,Research Scientist,1,Single,3054,8,No,4,1,20,4,2,17,4,1,17,72.9,High
32,Yes,Non-Travel,Research & Development,1,4,Life Sciences,1,Female,Healthcare Representative,3,Single,7424,4,No,3,2,40,2,3,40,5,7,16,34.9,Medium
56,No,Travel_Frequently,Research & Development,26,1,Medical,1,Male,Research Director,4,Married,6428,5,Yes,3,3,17,0,4,13,1,13,6,35.5,Medium
30,No,Non-Travel,Research & Development,9,4,Medical,2,Male,Laboratory Technician,1,Divorced,4085,2,No,3,1,33,2,1,30,12,5,9,39.9,Medium
34,Yes,Travel_Frequently,Sales,27,5,Medical,2,Male,Sales Representative,1,Married,3602,7,Yes,3,0,26,4,1,26,12,7,8,84.6,High
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,Research Scientist,2,Married,4109,9,No,4,3,19,3,4,16,16,1,12,36.8,Medium
26,No,Travel_Rarely,Research & Development,23,5,Other,4,Male,Laboratory Technician,2,Married,3571,3,Yes,3,2,32,1,4,28,17,13,17,49.3,Medium
57,No,Travel_Rarely,Sales,11,2,Other,3,Male,Manager,4,Single,4190,3,No,3,0,35,6,2,35,18,10,11,38.2,Medium
37,No,Travel_Frequently,Research & Development,23,4,Life Sciences,1,Male,Manager,4,Divorced,2964,4,No,3,1,39,5,3,36,0,0,7,22.7,Low
43,No,Travel_Rarely,Research & Development,2,3,Medical,4,Male,Manager,4,Divorced,6196,9,No,3,0,27,1,3,25,7,6,17,22.8,Low
44,No,Travel_Rarely,Research & Development,2,3,Marketing,2,Male,Research Director,1,Married,5923,8,No,3,3,16,1,3,16,15,12,4,50.2,Medium
38,No,Travel_Rarely,Sales,6,4,Medical,3,Male,Sales Executive,4,Single,6045,7,No,3,0,24,6,4,21,1,8,6,38.9,Medium
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,Male,Research Scientist,1,Married,4734,6,No,3,0,26,3,3,24,7,8,14,64.1,High
30,No,Non-Travel,Research & Development,19,1,Medical,3,Female,Manager,4,Single,4417,4,No,3,0,1,1,2,1,1,14,1,42.8,Medium
33,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Female,Sales Representative,1,Married,11674,8,No,4,2,24,4,4,21,15,15,17,65.3,High
26,No,Travel_Rarely,Sales,20,1,Life Sciences,3,Male,Manager,1,Divorced,5117,8,No,3,3,8,6,4,4,4,1,4,39.3,Medium
29,No,Non-Travel,Human Resources,14,1,Medical,4,Female,Human Resources,2,Single,10490,9,Yes,3,1,3,3,3,3,3,15,3,71.0,High
55,No,Travel_Rarely,Sales,28,1,Marketing,4,Female,Manager,3,Divorced,2703,9,No,4,2,35,1,1,35,18,3,0,45.2,Medium
36,No,Travel_Rarely,Research & Development,3,1,Marketing,2,Male,Manager,1,Divorced,6998,1,No,3,3,7,6,1,5,5,12,5,34.8,Medium
24,No,Travel_Frequently,Research & Development,7,2,Marketing,3,Male,Laboratory Technician,4,Divorced,3162,3,No,4,1,23,5,2,20,7,0,10,17.5,Low
52,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Female,Manager,2,Married,3520,7,Yes,4,1,16,0,3,12,3,10,1,62.2,High
35,No,Travel_Rarely,Research & Development,4,1,Marketing,1,Female,Manager,4,Single,3838,0,No,3,1,38,3,3,36,10,6,8,25.7,Low
33,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,Research Director,4,Married,3696,4,No,3,3,24,3,4,24,7,1,5,24.9,Low
56,No,Travel_Frequently,Research & Development,23,1,Medical,4,Female,Manager,1,Married,3707,7,No,3,1,27,2,4,25,8,3,6,44.2,Medium
21,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,2,Male,Healthcare Representative,1,Single,10202,1,No,3,1,40,6,3,38,1,11,3,51.1,Medium
42,No,Travel_Rarely,Research & Development,17,4,Medical,4,Male,Research Director,3,Married,5050,1,No,3,2,21,1,4,19,15,1,2,23.4,Low
49,Yes,Travel_Frequently,Sales,26,4,Medical,3,Male,Sales Executive,1,Married,5625,7,Yes,3,1,32,0,3,32,5,0,1,74.9,High
57,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,Research Scientist,1,Single,3735,9,Yes,3,0,14,6,2,13,13,6,9,79.5,High
30,No,Non-Travel,Human Resources,23,1,Other,4,Male,Manager,3,Married,8218,8,No,3,2,37,5,4,35,7,5,9,30.6,Medium
34,No,Travel_Rarely,Sales,13,2,Medical,1,Male,Sales Executive,4,Single,6081,6,Yes,3,2,17,4,3,16,13,15,16,55.7,Medium
54,No,Travel_Rarely,Research & Development,16,3,Technical Degree,4,Male,Laboratory Technician,3,Married,4083,7,No,4,3,24,3,4,20,15,1,15,20.2,Low
23,No,Non-Travel,Research & Development,16,5,Human Resources,1,Male,Research Director,3,Married,1899,4,No,3,1,19,4,2,15,11,13,0,46.9,Medium
36,No,Travel_Rarely,Research & Development,2,2,Marketing,3,Male,Research Scientist,3,Single,5595,0,No,3,0,19,4,4,15,4,3,11,29.4,Low
30,No,Travel_Rarely,Sales,18,5,Medical,1,Male,Manager,2,Divorced,6942,3,No,4,0,22,4,3,19,18,11,9,40.2,Medium
43,No,Travel_Frequently,Human Resources,1,3,Life Sciences,3,Male,Human Resources,4,Single,2731,1,No,3,1,28,2,4,28,17,10,0,24.1,Low
31,No,Travel_Rarely,Research & Development,18,1,Life Sciences,3,Male,Laboratory Technician,2,Married,4116,2,No,3,1,28,6,4,27,8,2,15,34.1,Medium
48,No,Travel_Rarely,Sales,26,5,Medical,4,Female,Sales Representative,2,Married,6783,2,No,3,3,10,4,3,7,1,11,7,37.4,Medium
21,No,Travel_Rarely,Sales,8,3,Technical Degree,4,Female,Manager,1,Divorced,1914,8,No,3,0,24,1,1,23,19,2,3,51.8,Medium
56,Yes,Travel_Rarely,Sales,11,2,Medical,4,Male,Manager,3,Single,3329,9,No,3,2,2,1,4,2,2,2,2,39.0,Medium
25,No,Travel_Rarely,Research & Development,24,1,Human Resources,3,Male,Laboratory Technician,3,Divorced,6161,3,Yes,3,3,26,0,4,24,1,10,12,37.8,Medium
42,No,Travel_Rarely,Research & Development,24,5,Life Sciences,2,Female,Research Director,2,Divorced,9537,1,No,3,3,21,0,2,18,9,3,14,32.2,Medium
30,No,Travel_Rarely,Research & Development,15,3,Marketing,2,Male,Healthcare Representative,1,Married,18241,2,No,3,2,32,5,1,32,0,0,9,59.3,Medium
49,No,Travel_Frequently,Research & Development,16,1,Medical,3,Female,Research Scientist,1,Married,15917,2,Yes,4,3,4,4,2,1,1,0,1,57.4,Medium
55,No,Travel_Frequently,Sales,17,1,Medical,3,Male,Sales Representative,1,Single,5357,6,No,3,1,18,4,3,14,11,6,10,60.7,High
55,No,Travel_Rarely,Research & Development,17,4,Technical Degree,4,Female,Healthcare Representative,4,Married,3675,7,No,4,2,24,2,3,21,8,4,0,21.8,Low
45,No,Travel_Frequently,Research & Development,12,1,Life Sciences,4,Female,Healthcare Representative,2,Married,8551,5,No,3,2,11,6,2,9,3,2,3,39.2,Medium
47,No,Travel_Rarely,Sales,10,3,Life Sciences,4,Female,Sales Executive,4,Married,3546,3,Yes,3,0,19,4,4,17,8,8,9,37.6,Medium
20,No,Travel_Rarely,Sales,20,2,Medical,2,Male,Manager,1,Married,3111,5,No,4,2,22,4,1,21,5,4,14,60.1,High
45,No,Travel_Rarely,Sales,6,4,Medical,2,Female,Sales Representative,1,Married,4092,0,No,3,3,29,6,2,26,0,9,0,38.5,Medium
20,No,Travel_Frequently,Research & Development,8,3,Technical Degree,3,Female,Research Scientist,1,Single,3795,9,No,3,0,16,4,2,12,9,2,12,62.7,High
51,No,Travel_Rarely,Research & Development,13,3,Human Resources,2,Female,Healthcare Representative,3,Single,6295,7,No,3,3,34,3,3,32,13,8,2,46.3,Medium
33,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4,Male,Manager,2,Single,3423,0,Yes,3,1,5,3,4,4,4,0,0,50.2,Medium
39,No,Travel_Frequently,Research & Development,29,5,Medical,4,Female,Healthcare Representative,3,Single,5172,4,No,3,1,29,2,1,25,5,13,5,57.3,Medium
49,No,Travel_Rarely,Research & Development,19,5,Marketing,4,Male,Laboratory Technician,4,Married,12797,1,No,3,0,16,2,2,12,12,8,3,36.2,Medium
55,No,Travel_Rarely,Research & Development,22,2,Human Resources,4,Male,Research Director,3,Divorced,5288,5,No,3,0,30,1,1,26,19,13,11,48.2,Medium
25,Yes,Non-Travel,Research & Development,10,3,Other,4,Male,Healthcare Representative,2,Married,12210,8,Yes,4,3,13,2,1,13,13,4,1,64.0,High
25,No,Travel_Rarely,Sales,4,5,Marketing,1,Male,Manager,3,Married,10109,4,No,3,1,25,5,2,23,14,5,16,40.5,Medium
23,No,Travel_Frequently,Sales,12,5,Medical,3,Female,Manager,1,Married,7010,3,Yes,3,0,2,1,1,2,2,1,2,72.7,High
31,No,Travel_Rarely,Sales,18,5,Life Sciences,3,Female,Manager,4,Married,3973,1,No,4,1,29,6,3,29,7,7,11,27.7,Low
49,No,Travel_Rarely,Sales,7,2,Life Sciences,2,Male,Manager,4,Married,9175,2,No,3,1,36,4,4,34,12,14,14,24.7,Low
52,No,Travel_Rarely,Research & Development,20,2,Medical,4,Female,Manager,1,Single,4230,5,No,3,1,16,2,4,13,10,15,13,53.7,Medium
27,No,Non-Travel,Research & Development,24,3,Marketing,1,Female,Healthcare Representative,1,Married,4908,7,Yes,3,3,12,5,4,11,6,2,0,57.7,Medium
20,No,Travel_Rarely,Sales,24,4,Medical,4,Male,Manager,1,Single,5991,7,Yes,3,3,29,2,3,27,16,0,13,76.7,High
29,No,Travel_Rarely,Sales,23,3,Marketing,4,Male,Sales Executive,2,Single,4898,4,No,3,1,29,2,3,28,17,6,1,63.7,High
48,No,Travel_Rarely,Research & Development,26,5,Medical,2,Male,Research Director,3,Married,3190,4,No,3,1,19,1,3,16,16,11,3,40.4,Medium
46,No,Travel_Rarely,Research & Development,25,5,Marketing,1,Male,Manager,4,Divorced,1965,9,Yes,3,1,41,6,4,39,12,2,1,40.8,Medium
22,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Male,Research Scientist,3,Married,8738,2,No,3,2,24,6,1,20,14,3,13,37.3,Medium
42,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,Research Scientist,1,Divorced,6920,6,No,3,2,24,1,3,22,0,14,17,42.3,Medium
58,No,Travel_Rarely,Sales,10,5,Life Sciences,4,Male,Sales Executive,1,Married,1750,5,No,3,3,22,0,2,19,15,4,7,50.9,Medium
48,No,Travel_Rarely,Sales,26,5,Other,1,Female,Sales Executive,3,Married,3139,0,No,3,1,10,1,3,10,4,0,0,29.4,Low
38,No,Travel_Frequently,Human Resources,15,4,Life Sciences,3,Female,Manager,4,Married,5472,3,No,3,2,35,1,2,33,2,10,15,27.2,Low
37,No,Travel_Rarely,Human Resources,12,1,Technical Degree,1,Male,Manager,2,Divorced,6409,5,No,3,0,13,3,4,9,9,10,6,25.9,Low
56,No,Travel_Frequently,Sales,1,3,Life Sciences,4,Male,Manager,3,Single,1976,5,No,3,0,11,2,2,9,9,8,5,47.7,Medium
39,Yes,Travel_Frequently,Human Resources,20,2,Medical,3,Male,Human Resources,1,Married,4658,2,Yes,4,1,5,1,3,5,4,6,5,57.8,Medium
21,No,Non-Travel,Research & Development,18,3,Other,1,Male,Healthcare Representative,1,Single,6793,5,No,4,2,37,2,3,35,6,1,5,55.8,Medium
30,No,Non-Travel,Research & Development,25,3,Medical,2,Male,Healthcare Representative,2,Married,3980,9,Yes,4,0,27,2,1,23,13,12,9,77.7,High
59,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,Manager,3,Divorced,5730,5,No,3,3,14,3,4,11,2,0,2,19.4,Low
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,Manager,2,Married,3668,8,No,3,0,26,2,2,22,12,15,2,59.6,Medium
30,No,Travel_Rarely,Research & Development,19,4,Other,2,Male,Manager,2,Married,8480,8,No,3,3,29,5,4,26,12,15,5,43.1,Medium
34,No,Travel_Rarely,Research & Development,4,4,Medical,1,Male,Laboratory Technician,4,Divorced,3042,1,Yes,3,0,40,1,3,36,9,13,16,26.7,Low
53,No,Travel_Rarely,Sales,6,5,Medical,1,Female,Sales Representative,4,Married,2476,3,No,3,0,6,2,1,5,1,10,5,33.6,Medium
50,No,Non-Travel,Sales,26,2,Medical,3,Male,Sales Executive,1,Married,5000,8,Yes,3,2,2,0,3,0,0,1,0,68.9,High
18,No,Travel_Frequently,Research & Development,17,4,Life Sciences,4,Male,Healthcare Representative,3,Divorced,2079,3,No,3,0,7,0,3,5,5,2,5,27.3,Low
32,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,Healthcare Representative,4,Married,1389,7,No,3,0,21,3,3,21,3,11,12,33.1,Medium
30,Yes,Travel_Frequently,Sales,24,1,Marketing,1,Female,Sales Representative,1,Married,9416,9,Yes,4,3,41,5,2,40,11,2,5,78.3,High
34,No,Travel_Rarely,Research & Development,23,2,Marketing,1,Female,Laboratory Technician,3,Single,2722,2,No,3,3,23,6,3,23,14,7,11,35.2,Medium
41,No,Travel_Rarely,Human Resources,7,4,Life Sciences,4,Male,Manager,1,Single,2207,2,No,3,0,26,6,4,24,7,4,13,47.9,Medium
25,No,Travel_Rarely,Sales,9,2,Technical Degree,2,Female,Sales Representative,4,Married,3019,8,Yes,3,1,14,1,4,14,6,8,14,37.2,Medium
44,No,Travel_Frequently,Research & Development,13,5,Technical Degree,4,Male,Manager,1,Married,2939,9,No,4,0,28,3,1,25,13,2,7,61.6,High
