Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,No,Travel_Rarely,Sales,20,1,Life Sciences,3,Male,Manager,1,Divorced,5117,8,No,3,3,8,6,4,4,4,1,4
29,No,Non-Travel,Human Resources,14,1,Medical,4,Female,Human Resources,2,Single,10490,9,Yes,3,1,3,3,3,3,3,15,3
55,No,Travel_Rarely,Sales,28,1,Marketing,4,Female,Manager,3,Divorced,2703,9,No,4,2,35,1,1,35,18,3,0
36,No,Travel_Rarely,Research & Development,3,1,Marketing,2,Male,Manager,1,Divorced,6998,1,No,3,3,7,6,1,5,5,12,5
24,No,Travel_Frequently,Research & Development,7,2,Marketing,3,Male,Laboratory Technician,4,Divorced,3162,3,No,4,1,23,5,2,20,7,0,10
52,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Female,Manager,2,Married,3520,7,Yes,4,1,16,0,3,12,3,10,1
35,No,Travel_Rarely,Research & Development,4,1,Marketing,1,Female,Manager,4,Single,3838,0,No,3,1,38,3,3,36,10,6,8
33,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,Research Director,4,Married,3696,4,No,3,3,24,3,4,24,7,1,5
56,No,Travel_Frequently,Research & Development,23,1,Medical,4,Female,Manager,1,Married,3707,7,No,3,1,27,2,4,25,8,3,6
21,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,2,Male,Healthcare Representative,1,Single,10202,1,No,3,1,40,6,3,38,1,11,3
42,No,Travel_Rarely,Research & Development,17,4,Medical,4,Male,Research Director,3,Married,5050,1,No,3,2,21,1,4,19,15,1,2
49,Yes,Travel_Frequently,Sales,26,4,Medical,3,Male,Sales Executive,1,Married,5625,7,Yes,3,1,32,0,3,32,5,0,1
57,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,Research Scientist,1,Single,3735,9,Yes,3,0,14,6,2,13,13,6,9
30,No,Non-Travel,Human Resources,23,1,Other,4,Male,Manager,3,Married,8218,8,No,3,2,37,5,4,35,7,5,9
34,No,Travel_Rarely,Sales,13,2,Medical,1,Male,Sales Executive,4,Single,6081,6,Yes,3,2,17,4,3,16,13,15,16
54,No,Travel_Rarely,Research & Development,16,3,Technical Degree,4,Male,Laboratory Technician,3,Married,4083,7,No,4,3,24,3,4,20,15,1,15
23,No,Non-Travel,Research & Development,16,5,Human Resources,1,Male,Research Director,3,Married,1899,4,No,3,1,19,4,2,15,11,13,0
36,No,Travel_Rarely,Research & Development,2,2,Marketing,3,Male,Research Scientist,3,Single,5595,0,No,3,0,19,4,4,15,4,3,11
30,No,Travel_Rarely,Sales,18,5,Medical,1,Male,Manager,2,Divorced,6942,3,No,4,0,22,4,3,19,18,11,9
43,No,Travel_Frequently,Human Resources,1,3,Life Sciences,3,Male,Human Resources,4,Single,2731,1,No,3,1,28,2,4,28,17,10,0
31,No,Travel_Rarely,Research & Development,18,1,Life Sciences,3,Male,Laboratory Technician,2,Married,4116,2,No,3,1,28,6,4,27,8,2,15
48,No,Travel_Rarely,Sales,26,5,Medical,4,Female,Sales Representative,2,Married,6783,2,No,3,3,10,4,3,7,1,11,7
21,No,Travel_Rarely,Sales,8,3,Technical Degree,4,Female,Manager,1,Divorced,1914,8,No,3,0,24,1,1,23,19,2,3
56,Yes,Travel_Rarely,Sales,11,2,Medical,4,Male,Manager,3,Single,3329,9,No,3,2,2,1,4,2,2,2,2
25,No,Travel_Rarely,Research & Development,24,1,Human Resources,3,Male,Laboratory Technician,3,Divorced,6161,3,Yes,3,3,26,0,4,24,1,10,12
42,No,Travel_Rarely,Research & Development,24,5,Life Sciences,2,Female,Research Director,2,Divorced,9537,1,No,3,3,21,0,2,18,9,3,14
30,No,Travel_Rarely,Research & Development,15,3,Marketing,2,Male,Healthcare Representative,1,Married,18241,2,No,3,2,32,5,1,32,0,0,9
49,No,Travel_Frequently,Research & Development,16,1,Medical,3,Female,Research Scientist,1,Married,15917,2,Yes,4,3,4,4,2,1,1,0,1
55,No,Travel_Frequently,Sales,17,1,Medical,3,Male,Sales Representative,1,Single,5357,6,No,3,1,18,4,3,14,11,6,10
55,No,Travel_Rarely,Research & Development,17,4,Technical Degree,4,Female,Healthcare Representative,4,Married,3675,7,No,4,2,24,2,3,21,8,4,0
45,No,Travel_Frequently,Research & Development,12,1,Life Sciences,4,Female,Healthcare Representative,2,Married,8551,5,No,3,2,11,6,2,9,3,2,3
47,No,Travel_Rarely,Sales,10,3,Life Sciences,4,Female,Sales Executive,4,Married,3546,3,Yes,3,0,19,4,4,17,8,8,9
20,No,Travel_Rarely,Sales,20,2,Medical,2,Male,Manager,1,Married,3111,5,No,4,2,22,4,1,21,5,4,14
45,No,Travel_Rarely,Sales,6,4,Medical,2,Female,Sales Representative,1,Married,4092,0,No,3,3,29,6,2,26,0,9,0
20,No,Travel_Frequently,Research & Development,8,3,Technical Degree,3,Female,Research Scientist,1,Single,3795,9,No,3,0,16,4,2,12,9,2,12
51,No,Travel_Rarely,Research & Development,13,3,Human Resources,2,Female,Healthcare Representative,3,Single,6295,7,No,3,3,34,3,3,32,13,8,2
33,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4,Male,Manager,2,Single,3423,0,Yes,3,1,5,3,4,4,4,0,0
39,No,Travel_Frequently,Research & Development,29,5,Medical,4,Female,Healthcare Representative,3,Single,5172,4,No,3,1,29,2,1,25,5,13,5
49,No,Travel_Rarely,Research & Development,19,5,Marketing,4,Male,Laboratory Technician,4,Married,12797,1,No,3,0,16,2,2,12,12,8,3
55,No,Travel_Rarely,Research & Development,22,2,Human Resources,4,Male,Research Director,3,Divorced,5288,5,No,3,0,30,1,1,26,19,13,11
25,Yes,Non-Travel,Research & Development,10,3,Other,4,Male,Healthcare Representative,2,Married,12210,8,Yes,4,3,13,2,1,13,13,4,1
25,No,Travel_Rarely,Sales,4,5,Marketing,1,Male,Manager,3,Married,10109,4,No,3,1,25,5,2,23,14,5,16
23,No,Travel_Frequently,Sales,12,5,Medical,3,Female,Manager,1,Married,7010,3,Yes,3,0,2,1,1,2,2,1,2
31,No,Travel_Rarely,Sales,18,5,Life Sciences,3,Female,Manager,4,Married,3973,1,No,4,1,29,6,3,29,7,7,11
49,No,Travel_Rarely,Sales,7,2,Life Sciences,2,Male,Manager,4,Married,9175,2,No,3,1,36,4,4,34,12,14,14
52,No,Travel_Rarely,Research & Development,20,2,Medical,4,Female,Manager,1,Single,4230,5,No,3,1,16,2,4,13,10,15,13
27,No,Non-Travel,Research & Development,24,3,Marketing,1,Female,Healthcare Representative,1,Married,4908,7,Yes,3,3,12,5,4,11,6,2,0
20,No,Travel_Rarely,Sales,24,4,Medical,4,Male,Manager,1,Single,5991,7,Yes,3,3,29,2,3,27,16,0,13
29,No,Travel_Rarely,Sales,23,3,Marketing,4,Male,Sales Executive,2,Single,4898,4,No,3,1,29,2,3,28,17,6,1
48,No,Travel_Rarely,Research & Development,26,5,Medical,2,Male,Research Director,3,Married,3190,4,No,3,1,19,1,3,16,16,11,3
46,No,Travel_Rarely,Research & Development,25,5,Marketing,1,Male,Manager,4,Divorced,1965,9,Yes,3,1,41,6,4,39,12,2,1
22,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,Male,Research Scientist,3,Married,8738,2,No,3,2,24,6,1,20,14,3,13
42,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,Research Scientist,1,Divorced,6920,6,No,3,2,24,1,3,22,0,14,17
58,No,Travel_Rarely,Sales,10,5,Life Sciences,4,Male,Sales Executive,1,Married,1750,5,No,3,3,22,0,2,19,15,4,7
48,No,Travel_Rarely,Sales,26,5,Other,1,Female,Sales Executive,3,Married,3139,0,No,3,1,10,1,3,10,4,0,0
38,No,Travel_Frequently,Human Resources,15,4,Life Sciences,3,Female,Manager,4,Married,5472,3,No,3,2,35,1,2,33,2,10,15
37,No,Travel_Rarely,Human Resources,12,1,Technical Degree,1,Male,Manager,2,Divorced,6409,5,No,3,0,13,3,4,9,9,10,6
56,No,Travel_Frequently,Sales,1,3,Life Sciences,4,Male,Manager,3,Single,1976,5,No,3,0,11,2,2,9,9,8,5
39,Yes,Travel_Frequently,Human Resources,20,2,Medical,3,Male,Human Resources,1,Married,4658,2,Yes,4,1,5,1,3,5,4,6,5
21,No,Non-Travel,Research & Development,18,3,Other,1,Male,Healthcare Representative,1,Single,6793,5,No,4,2,37,2,3,35,6,1,5
30,No,Non-Travel,Research & Development,25,3,Medical,2,Male,Healthcare Representative,2,Married,3980,9,Yes,4,0,27,2,1,23,13,12,9
59,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,Manager,3,Divorced,5730,5,No,3,3,14,3,4,11,2,0,2
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,Manager,2,Married,3668,8,No,3,0,26,2,2,22,12,15,2
30,No,Travel_Rarely,Research & Development,19,4,Other,2,Male,Manager,2,Married,8480,8,No,3,3,29,5,4,26,12,15,5
34,No,Travel_Rarely,Research & Development,4,4,Medical,1,Male,Laboratory Technician,4,Divorced,3042,1,Yes,3,0,40,1,3,36,9,13,16
53,No,Travel_Rarely,Sales,6,5,Medical,1,Female,Sales Representative,4,Married,2476,3,No,3,0,6,2,1,5,1,10,5
50,No,Non-Travel,Sales,26,2,Medical,3,Male,Sales Executive,1,Married,5000,8,Yes,3,2,2,0,3,0,0,1,0
18,No,Travel_Frequently,Research & Development,17,4,Life Sciences,4,Male,Healthcare Representative,3,Divorced,2079,3,No,3,0,7,0,3,5,5,2,5
32,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,Healthcare Representative,4,Married,1389,7,No,3,0,21,3,3,21,3,11,12
30,Yes,Travel_Frequently,Sales,24,1,Marketing,1,Female,Sales Representative,1,Married,9416,9,Yes,4,3,41,5,2,40,11,2,5
34,No,Travel_Rarely,Research & Development,23,2,Marketing,1,Female,Laboratory Technician,3,Single,2722,2,No,3,3,23,6,3,23,14,7,11
41,No,Travel_Rarely,Human Resources,7,4,Life Sciences,4,Male,Manager,1,Single,2207,2,No,3,0,26,6,4,24,7,4,13
25,No,Travel_Rarely,Sales,9,2,Technical Degree,2,Female,Sales Representative,4,Married,3019,8,Yes,3,1,14,1,4,14,6,8,14
44,No,Travel_Frequently,Research & Development,13,5,Technical Degree,4,Male,Manager,1,Married,2939,9,No,4,0,28,3,1,25,13,2,7
40,No,Non-Travel,Research & Development,20,1,Other,3,Female,Research Director,3,Divorced,4513,7,No,3,0,8,0,4,7,7,15,4
25,No,Travel_Rarely,Research & Development,14,3,Life Sciences,3,Male,Laboratory Technician,3,Divorced,2550,0,Yes,4,2,27,5,3,23,13,5,3
25,Yes,Travel_Frequently,Sales,16,1,Life Sciences,4,Male,Sales Executive,1,Divorced,6627,9,No,3,0,40,1,3,37,12,3,5
43,No,Travel_Rarely,Research & Development,23,4,Technical Degree,1,Female,Healthcare Representative,3,Single,7242,1,Yes,3,0,9,2,4,5,0,7,5
30,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Male,Research Scientist,1,Divorced,2287,2,No,3,3,34,1,1,34,18,11,4
56,No,Travel_Frequently,Research & Development,15,1,Life Sciences,2,Female,Healthcare Representative,3,Married,3391,1,Yes,3,3,2,4,1,0,0,0,0
54,No,Travel_Frequently,Research & Development,5,3,Other,4,Male,Healthcare Representative,1,Married,3590,2,No,4,3,38,1,4,35,3,3,9
45,No,Travel_Rarely,Research & Development,18,3,Life Sciences,4,Female,Laboratory Technician,1,Married,4451,7,Yes,4,3,12,2,2,11,9,6,10
42,Yes,Travel_Rarely,Research & Development,21,2,Medical,1,Male,Laboratory Technician,1,Single,9410,5,No,3,0,41,4,2,37,2,8,2
33,No,Travel_Frequently,Research & Development,20,2,Medical,3,Male,Research Scientist,2,Single,9741,6,No,3,1,13,6,2,10,10,12,7
19,No,Travel_Frequently,Research & Development,8,1,Technical Degree,3,Female,Healthcare Representative,3,Divorced,20000,9,No,3,2,13,5,2,11,8,0,4
35,No,Travel_Rarely,Sales,15,4,Life Sciences,2,Female,Sales Executive,4,Married,1259,9,No,4,2,39,3,4,38,2,7,9
34,No,Travel_Frequently,Research & Development,21,5,Other,2,Female,Research Director,1,Married,2822,5,Yes,3,1,7,5,1,6,5,1,6
47,No,Travel_Rarely,Research & Development,25,3,Medical,3,Female,Research Scientist,2,Married,14594,0,Yes,3,1,14,1,3,10,5,3,8
56,No,Travel_Rarely,Research & Development,9,2,Medical,4,Female,Manager,4,Divorced,1668,2,No,3,2,38,6,3,35,11,3,14
30,No,Travel_Rarely,Sales,19,5,Life Sciences,2,Male,Sales Executive,1,Married,14396,0,Yes,3,0,33,3,4,30,0,13,0
49,No,Travel_Rarely,Research & Development,29,5,Life Sciences,1,Male,Manager,4,Married,5369,9,No,3,2,33,1,3,32,15,7,4
46,No,Travel_Rarely,Research & Development,26,5,Medical,4,Male,Manager,2,Single,5488,8,No,3,1,12,0,2,12,4,10,12
47,No,Travel_Rarely,Research & Development,22,4,Medical,1,Male,Manager,4,Single,2280,8,No,3,0,18,0,1,17,8,1,3
35,No,Travel_Rarely,Sales,6,2,Other,2,Female,Sales Executive,1,Divorced,3749,4,No,3,2,42,2,4,40,9,6,9
30,No,Travel_Rarely,Research & Development,4,3,Medical,3,Male,Research Scientist,4,Married,14022,3,No,3,0,26,6,1,23,12,2,1
60,No,Travel_Rarely,Human Resources,11,2,Medical,2,Female,Manager,4,Married,4776,8,Yes,3,0,12,6,4,8,8,8,4
38,No,Travel_Frequently,Sales,29,1,Medical,3,Male,Manager,1,Married,3764,8,No,3,1,33,5,4,30,11,4,17
47,No,Travel_Frequently,Human Resources,10,3,Technical Degree,4,Female,Manager,2,Divorced,6269,2,No,3,3,41,0,4,40,4,13,5
38,No,Travel_Rarely,Research & Development,3,2,Medical,2,Male,Research Scientist,2,Married,4379,4,No,3,2,11,4,4,9,4,11,9
34,Yes,Travel_Frequently,Research & Development,1,3,Life Sciences,2,Male,Laboratory Technician,4,Married,6045,2,Yes,4,1,1,4,1,1,1,14,1
57,No,Travel_Rarely,Research & Development,12,1,Technical Degree,2,Female,Research Director,3,Married,2951,9,No,3,2,40,6,3,37,11,7,8
